argmat-clpb,EE-CO,A/3/afinput_exp_cycles_indvary2_step1_batch_yyy04.apx,,,1592.82,0
argmat-clpb,EE-CO,A/3/afinput_exp_cycles_indvary2_step1_batch_yyy10.apx,,,1672.62,0
argmat-clpb,EE-CO,A/3/bw2.pfile-3-04.pddl.2.cnf.apx,,,1800.78,0
argmat-clpb,EE-CO,A/3/aircoach_20130716_1324.gml.50.apx,,,1811.00,0
argmat-clpb,EE-CO,A/3/anaheim-resort-transportation_20151217_1213.gml.50.apx,,,1800.63,0
argmat-clpb,EE-CO,A/3/bw2.pfile-3-06.pddl.2.cnf.apx,,,1800.36,0
argmat-clpb,EE-CO,A/3/bw2.pfile-4-02.pddl.2.cnf.apx,,,1800.58,0
argmat-clpb,EE-CO,A/3/bw3.pfile-3-01.pddl.2.cnf.apx,,,1800.87,0
argmat-clpb,EE-CO,A/3/grd_10745_1_4.apx,,,1.92,0
argmat-clpb,EE-CO,A/3/el-dorado-transit_20151217_1024.gml.20.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20.apx,,,1800.64,0
argmat-clpb,EE-CO,A/3/ferry2.pfile-L2-C1-03.pddl.1.cnf.apx,,,0.00,0
argmat-clpb,EE-CO,A/3/ferry2.pfile-L2-C1-04.pddl.6.cnf.apx,,,1801.35,0
argmat-clpb,EE-CO,A/3/ferry2.pfile-L2-C1-05.pddl.1.cnf.apx,,,1800.83,0
argmat-clpb,EE-CO,A/3/ferry2.pfile-L2-C1-09.pddl.6.cnf.apx,,,1800.54,0
argmat-clpb,EE-CO,A/3/ferry2.pfile-L2-C4-05.pddl.1.cnf.apx,,,1800.81,0
argmat-clpb,EE-CO,A/3/ferry2.pfile-L3-C1-06.pddl.1.cnf.apx,,,1800.68,0
argmat-clpb,EE-CO,A/3/ferry2.pfile-L3-C1-07.pddl.1.cnf.apx,,,1800.88,0
argmat-clpb,EE-CO,A/3/ferry2.pfile-L3-C4-01.pddl.3.cnf.apx,,,1800.26,0
argmat-clpb,EE-CO,A/3/fresno-county-rural-transit-agency_20151216_1934.gml.50.apx,,,1801.24,0
argmat-clpb,EE-CO,A/3/grd_11564_1_6.apx,,,2.10,0
argmat-clpb,EE-CO,A/3/grd_6279_4_6.apx,,,1800.26,0
argmat-clpb,EE-CO,A/3/grd_6318_2_5.apx,,,1800.64,0
argmat-clpb,EE-CO,A/3/grd_8034_1_2.apx,,,1.71,0
argmat-clpb,EE-CO,A/3/grd_8374_2_6.apx,,,2.03,0
argmat-clpb,EE-CO,A/3/scc_1440_60_5_22.apx,,,1800.24,0
argmat-clpb,EE-CO,A/3/irvine-shuttle_20091229_1547.gml.80.apx,,,370.96,1
argmat-clpb,EE-CO,A/3/long-island-railroad_20090825_0512.gml.20.apx,,,1800.51,0
