argmat-clpb,DC-CO,B/4/stb_547_485.apx,a336,none,1801.28,0
argmat-clpb,DC-CO,B/4/stb_560_58.apx,a461,none,1200.50,0
argmat-clpb,DC-CO,B/4/stb_594_225.apx,a124,none,1801.51,0
argmat-clpb,DC-CO,B/4/stb_634_218.apx,a264,none,1800.81,0
argmat-clpb,DC-CO,B/4/stb_710_274.apx,a216,none,1801.23,0
argmat-clpb,DC-CO,B/4/stb_758_190.apx,a742,none,1800.98,0
argmat-clpb,DC-CO,B/4/view2gt_20150927_1744.gml.20.apx,a160,none,1801.22,0
argmat-clpb,DC-CO,B/4/thecomet_20131025_1906.gml.20.apx,a17,none,1800.86,0
argmat-clpb,DC-CO,B/4/university-of-nairobi_20130313_1509.normalized.gml.50.apx,a80,none,1800.90,0
argmat-clpb,DC-CO,B/4/woodburn-transit_20151216_1900.gml.80.apx,a28,none,1801.00,0
argmat-clpb,DC-CO,B/4/WS_400_32_30_70.apx,a258,none,1801.25,0
argmat-clpb,DC-CO,B/4/el-dorado-transit_20151217_1024.gml.20.apx,a99,none,1801.05,0
argmat-clpb,DC-CO,B/4/massachusetts_pvrta_2009-10-22.gml.50.apx,a1608,none,1800.99,0
argmat-clpb,DC-CO,B/5/BA_120_80_4.apx,a110,none,1800.97,0
argmat-clpb,DC-CO,B/5/BA_120_80_4.apx,a81,none,1799.69,0
argmat-clpb,DC-CO,B/5/BA_140_90_4.apx,a26,none,1800.83,0
argmat-clpb,DC-CO,B/5/BA_140_90_4.apx,a39,none,1801.46,0
argmat-clpb,DC-CO,B/5/BA_180_60_3.apx,a6,none,1200.07,0
argmat-clpb,DC-CO,B/5/BA_180_60_3.apx,a160,none,1200.19,0
argmat-clpb,DC-CO,B/5/BA_180_90_3.apx,a178,none,1801.02,0
argmat-clpb,DC-CO,B/5/BA_180_90_3.apx,a158,none,1801.42,0
argmat-clpb,DC-CO,B/5/BA_200_50_1.apx,a32,none,1200.75,0
argmat-clpb,DC-CO,B/5/BA_200_50_1.apx,a112,none,1200.56,0
argmat-clpb,DC-CO,B/5/BA_200_50_2.apx,a51,none,1801.21,0
argmat-clpb,DC-CO,B/5/BA_200_50_2.apx,a118,none,1801.21,0
argmat-clpb,DC-CO,B/5/BA_200_80_3.apx,a194,none,1801.35,0
argmat-clpb,DC-CO,B/5/BA_200_80_3.apx,a104,none,1801.41,0
argmat-clpb,DC-CO,B/5/BA_200_90_1.apx,a191,none,1800.87,0
argmat-clpb,DC-CO,B/5/BA_200_90_1.apx,a4,none,1801.26,0
argmat-clpb,DC-CO,B/5/ER_400_20_4.apx,a44,none,1201.02,0
argmat-clpb,DC-CO,B/5/ER_400_20_4.apx,a80,none,1200.50,0
argmat-clpb,DC-CO,B/5/ER_400_20_7.apx,a90,none,1200.65,0
argmat-clpb,DC-CO,B/5/ER_400_20_7.apx,a10,none,1200.02,0
argmat-clpb,DC-CO,B/5/ER_500_10_1.apx,a101,none,1801.36,0
argmat-clpb,DC-CO,B/5/ER_500_10_1.apx,a311,none,1801.26,0
argmat-clpb,DC-CO,B/5/ER_500_10_2.apx,a383,none,1801.15,0
argmat-clpb,DC-CO,B/5/ER_500_10_2.apx,a71,none,1801.37,0
argmat-clpb,DC-CO,B/5/ER_500_10_5.apx,a159,none,1200.64,0
argmat-clpb,DC-CO,B/5/ER_500_10_5.apx,a209,none,1200.60,0
argmat-clpb,DC-CO,B/5/ER_500_30_3.apx,a478,none,1801.42,0
argmat-clpb,DC-CO,B/5/ER_500_30_3.apx,a209,none,1799.86,0
argmat-clpb,DC-CO,B/5/WS_400_24_70_10.apx,a340,none,1800.78,0
argmat-clpb,DC-CO,B/5/WS_400_24_70_10.apx,a43,none,1800.63,0
argmat-clpb,DC-CO,B/5/WS_400_24_90_10.apx,a210,none,1800.72,0
argmat-clpb,DC-CO,B/5/WS_400_24_90_10.apx,a17,none,1800.71,0
argmat-clpb,DC-CO,B/5/WS_400_32_90_10.apx,a101,none,1801.45,0
argmat-clpb,DC-CO,B/5/WS_400_32_90_10.apx,a342,none,1801.46,0
argmat-clpb,DC-CO,B/5/WS_400_32_90_70.apx,a388,none,1801.52,0
argmat-clpb,DC-CO,B/5/WS_400_32_90_70.apx,a154,none,1801.00,0
argmat-clpb,DC-CO,B/5/WS_500_16_70_10.apx,a314,none,1801.23,0
argmat-clpb,DC-CO,B/5/WS_500_16_70_10.apx,a276,none,1800.81,0
argmat-clpb,DC-CO,B/5/WS_500_16_90_70.apx,a215,none,1200.42,0
argmat-clpb,DC-CO,B/5/WS_500_16_90_70.apx,a398,none,1200.75,0
argmat-clpb,DC-CO,B/5/WS_500_32_50_10.apx,a184,none,1200.37,0
argmat-clpb,DC-CO,B/5/WS_500_32_50_10.apx,a267,none,1199.87,0
argmat-clpb,DC-CO,B/5/WS_500_32_90_50.apx,a162,none,1801.52,0
argmat-clpb,DC-CO,B/5/WS_500_32_90_50.apx,a439,none,1801.09,0
argmat-clpb,DC-CO,B/5/bw2.pfile-3-06.pddl.5.cnf.apx,a279,none,1200.41,0
argmat-clpb,DC-CO,B/5/bw2.pfile-3-06.pddl.5.cnf.apx,a80,none,1200.02,0
argmat-clpb,DC-CO,B/5/bw3.pfile-3-02.pddl.4.cnf.apx,a17,none,1801.28,0
argmat-clpb,DC-CO,B/5/bw3.pfile-3-02.pddl.4.cnf.apx,a493,none,1801.45,0
argmat-clpb,DC-CO,B/5/bw3.pfile-3-03.pddl.5.cnf.apx,a469,none,1199.50,0
argmat-clpb,DC-CO,B/5/bw3.pfile-3-03.pddl.5.cnf.apx,a381,none,1199.44,0
argmat-clpb,DC-CO,B/5/bw3.pfile-3-07.pddl.6.cnf.apx,a303,none,1200.27,0
